time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle,rudder_angle,trim,trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],
00029576,0115,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+003,3117,0788,0005,0806,3325,100825,4323,
00030076,0117,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+011,3121,0788,0005,0806,3327,100826,4318,
00030576,0117,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,-001,3117,0788,0005,0806,3328,100826,4312,
00031076,0121,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+004,3117,0788,0005,0806,3330,100825,4304,
00031576,0121,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-025,+004,3126,0788,0005,0806,3331,100825,4295,
00032076,0123,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+003,3126,0788,0005,0806,3333,100824,4283,
00032576,0126,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-033,-001,3126,0788,0005,0806,3335,100828,4273,
00033076,0128,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-034,+000,3117,0788,0005,0806,3336,100828,4265,
00033576,0128,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-032,+012,3121,0788,0005,0806,3337,100828,4259,
00034076,0130,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,+001,3126,0788,0005,0806,3339,100824,4252,
00034576,0132,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,-003,3126,0788,0005,0806,3340,100823,4246,
00035076,0134,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+006,3135,0788,0005,0806,3341,100825,4241,
00035576,0134,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+007,3131,0788,0005,0806,3343,100826,4240,
00036076,0136,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-023,+000,3126,0788,0005,0806,3345,100827,4236,
00036576,0138,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-022,+000,3135,0788,0005,0806,3346,100826,4234,
00037076,0140,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-025,+000,3131,0788,0005,0806,3347,100826,4231,
00037576,0142,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-034,+008,3131,0788,0005,0806,3349,100827,4227,
00038076,0144,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,+004,3135,0788,0005,0806,3350,100827,4223,
00038576,0144,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-022,+004,3135,0788,0005,0806,3351,100826,4217,
00039076,0147,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+004,3140,0788,0005,0806,3353,100827,4206,
00039576,0149,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,+007,3135,0788,0005,0806,3355,100826,4202,
00040076,0151,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-023,+001,3131,0788,0005,0806,3356,100824,4200,
00040576,0151,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+005,3131,0788,0005,0806,3357,100823,4196,
00041076,0153,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-025,+008,3140,0788,0005,0806,3359,100829,4192,
00041576,0155,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+000,3140,0788,0005,0806,3360,100825,4188,
00042076,0157,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,+000,3135,0788,0005,0806,3362,100824,4186,
00042576,0157,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-033,+001,3145,0788,0005,0806,3363,100827,4180,
00043076,0159,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+004,3140,0788,0005,0806,3364,100827,4177,
00043576,0161,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,+001,3140,0788,0005,0804,3365,100825,4175,
00044076,0163,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+004,3140,0788,0005,0806,3367,100826,4173,
00044576,0163,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-032,+009,3140,0788,0005,0806,3368,100824,4174,
00045076,0165,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+005,3135,0788,0005,0806,3369,100822,4175,
00045576,0168,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+003,3145,0788,0005,0806,3370,100824,4176,
00046076,0170,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-024,-001,3145,0788,0005,0806,3371,100825,4177,
00046576,0170,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-023,+009,3145,0788,0005,0806,3372,100820,4176,
00047076,0172,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-026,+000,3145,0788,0005,0806,3374,100825,4174,
00047576,0174,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+005,3140,0788,0005,0806,3375,100825,4173,
00048076,0176,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+001,3154,0788,0005,0806,3377,100826,4171,
00048576,0176,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+002,3150,0788,0005,0806,3377,100826,4165,
00049076,0178,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+000,3159,0788,0005,0806,3378,100826,4151,
00049576,0180,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+008,3145,0788,0005,0806,3379,100824,4144,
00050076,0182,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+003,3150,0788,0005,0806,3380,100825,4136,
00050576,0182,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+004,3154,0788,0005,0806,3382,100825,4125,
00051076,0184,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+004,3159,0781,0014,0804,3383,100826,4117,
00051576,0186,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,-001,3168,0788,0014,0806,3385,100826,4109,
00052076,0189,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+004,3154,0788,0015,0806,3386,100827,4102,
00052576,0189,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+008,3164,0780,0017,0806,3387,100827,4096,
00053076,0191,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+001,3159,0788,0016,0806,3388,100827,4092,
00053576,0193,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-032,-001,3154,0788,0016,0806,3389,100826,4086,
00054076,0193,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+008,3168,0779,0014,0806,3390,100827,4084,
00054576,0195,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+004,3168,0788,0016,0806,3391,100824,4079,
00055076,0197,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-032,-001,3173,0788,0016,0804,3393,100825,4075,
00055576,0199,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+002,3173,0779,0019,0804,3394,100824,4075,
00056076,0201,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-035,-004,3164,0788,0012,0806,3395,100825,4073,
00056576,0201,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-035,+007,3168,0788,0015,0806,3396,100824,4071,
00057076,0203,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-032,+001,3168,0784,0014,0806,3397,100825,4069,
00057576,0203,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+002,3173,0788,0012,0806,3398,100826,4067,
00058076,0205,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+002,3164,0788,0016,0806,3399,100825,4064,
00058576,0207,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+004,3173,0788,0014,0806,3401,100826,4061,
00059076,0210,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+002,3183,0788,0010,0806,3401,100824,4059,
00059576,0210,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,+003,3173,0788,0016,0806,3403,100828,4059,
00060076,0212,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+005,3173,0788,0017,0806,3403,100827,4061,
00060576,0214,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+005,3173,0788,0017,0806,3403,100825,4061,
00061076,0216,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-022,+001,3173,0788,0015,0806,3403,100827,4059,
00061576,0216,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+000,3173,0788,0016,0806,3404,100826,4059,
00062076,0218,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+011,3178,0788,0015,0806,3406,100827,4057,
00062576,0218,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-023,+006,3183,0788,0015,0806,3406,100827,4053,
00063076,0220,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-025,+006,3178,0788,0015,0806,3408,100828,4051,
00063576,0222,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-036,+000,3173,0788,0017,0806,3409,100823,4050,
00064076,0224,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-025,+007,3187,0788,0021,0806,3410,100827,4046,
00064576,0224,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+004,3178,0788,0015,0806,3410,100829,4044,
00065076,0226,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+007,3183,0788,0018,0806,3411,100826,4043,
00065576,0228,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-026,+004,3187,0787,0014,0806,3413,100830,4042,
00066076,0231,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,+001,3183,0788,0010,0806,3414,100828,4040,
00066576,0231,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-024,+003,3183,0788,0015,0806,3415,100829,4037,
00067076,0233,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+005,3183,0787,0018,0806,3415,100827,4036,
00067576,0235,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,-004,3192,0781,0015,0804,3415,100824,4035,
00068076,0235,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+000,3187,0788,0016,0806,3416,100828,4034,
00068576,0237,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-033,+004,3183,0787,0014,0806,3417,100828,4033,
00069076,0239,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+003,3201,0778,0019,0806,3418,100830,4033,
00069576,0239,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-020,+001,3183,0788,0017,0806,3419,100825,4032,
00070076,0241,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,-005,3183,0788,0010,0806,3420,100826,4032,
00070576,0243,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-026,+010,3192,0779,0018,0806,3422,100830,4031,
00071076,0243,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+000,3192,0788,0019,0806,3422,100828,4034,
00071576,0245,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+010,3201,0788,0017,0806,3423,100830,4033,
00072076,0247,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,+002,3197,0780,0017,0804,3423,100829,4031,
00072576,0249,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+001,3187,0788,0014,0806,3425,100827,4031,
00073076,0249,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+005,3197,0787,0017,0806,3426,100829,4030,
00073576,0252,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-027,+005,3206,0784,0016,0806,3427,100828,4033,
00074076,0252,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-033,+002,3192,0788,0017,0806,3427,100825,4033,
00074576,0254,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+002,3192,0788,0015,0806,3427,100827,4035,
00075076,0256,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,-001,3197,0786,0014,0806,3428,100828,4035,
00075576,0256,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-024,+010,3201,0788,0013,0806,3429,100828,4035,
00076076,0258,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-026,+002,3201,0788,0015,0806,3430,100827,4033,
00076576,0260,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-026,+000,3201,0787,0011,0806,3431,100830,4025,
00077076,0262,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-024,+009,3206,0788,0015,0806,3431,100828,4013,
00077576,0262,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+009,3197,0788,0016,0804,3431,100830,4003,
00078076,0264,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-022,+009,3197,0788,0008,0806,3432,100828,3998,
00078576,0264,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-033,+002,3201,0788,0015,0806,3432,100828,3993,
00079076,0266,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+012,3197,0788,0015,0806,3432,100830,3986,
00079576,0268,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-028,+009,3197,0788,0016,0806,3433,100825,3983,
00080076,0270,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-026,+009,3211,0786,0015,0804,3435,100827,3979,
00080576,0270,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-029,+004,3206,0788,0016,0806,3437,100827,3977,
00081076,0273,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-022,+007,3206,0788,0016,0806,3438,100825,3973,
00081576,0273,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-020,+005,3201,0788,0018,0806,3439,100828,3973,
00082076,0275,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-024,+007,3211,0788,0005,0806,3440,100826,3971,
00082576,0277,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-023,+000,3211,0788,0012,0804,3441,100827,3970,
00083076,0277,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-023,+009,3211,0788,0005,0806,3443,100827,3967,
00083576,0279,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+000,3220,0788,0007,0806,3444,100827,3963,
00084076,0281,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-031,+005,3201,0788,0005,0806,3445,100825,3960,
00084576,0281,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-036,+004,3197,0788,0005,0806,3445,100827,3958,
00085076,0283,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-033,+002,3206,0788,0005,0804,3447,100825,3955,
00085576,0285,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-030,+004,3206,0788,0005,0804,3448,100827,3953,
00086076,0285,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-023,+006,3201,0788,0005,0804,3449,100823,3952,
00086576,0287,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-020,+000,3206,0788,0005,0806,3449,100828,3951,
00087076,0289,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-023,+000,3211,0788,0005,0806,3450,100826,3950,
00087576,0289,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-034,+009,3206,0788,0005,0806,3450,100826,3948,
00088076,0291,0000,0000,0000,00,0000,000,083,088,08,-,1,0,-040,+008,3211,0788,0010,0806,3451,100827,3947,
00088576,0294,0000,0000,0000,00,0000,000,083,089,08,-,1,0,-022,+000,3225,0786,0032,0804,3453,100826,3946,
00089076,0294,0000,0000,0000,00,0000,000,095,085,08,-,1,0,-035,-010,3211,0787,0099,0804,3454,100829,3945,
00089576,0296,0000,0000,0000,00,0000,000,084,087,08,-,1,0,-031,-002,3215,0787,0040,0806,3455,100827,3944,
00090076,0298,0000,0000,0000,00,0000,000,118,086,08,-,1,0,-024,+004,3220,0787,0011,0806,3455,100826,3945,
00090576,0298,0000,0000,0000,00,0000,000,158,087,08,-,1,0,-026,+008,3215,0788,0027,0804,3456,100827,3950,
00091076,0300,0000,0000,0000,00,0000,000,171,088,08,-,1,0,-029,-003,3211,0788,0006,0806,3456,100827,3954,
00091576,0300,0000,0000,0000,00,0000,000,171,088,08,-,1,0,-022,+008,3220,0787,0012,0804,3457,100827,3957,
00092076,0302,0000,0000,0000,00,0000,000,171,088,08,-,1,0,-029,+000,3211,0781,0008,0804,3458,100826,3958,
00092576,0304,0000,0000,0000,00,0000,000,171,088,08,-,1,0,-025,+010,3215,0788,0008,0806,3458,100827,3956,
00093076,0304,0000,0000,0000,00,0000,000,141,087,08,-,1,0,-019,+007,3215,0788,0039,0804,3459,100827,3953,
00093576,0306,0000,0000,0000,00,0000,000,082,091,08,-,1,0,-010,-002,3220,0788,0010,0804,3460,100823,3950,
00094076,0308,0000,0000,0000,00,0000,000,079,090,08,-,1,0,-023,+004,3220,0788,0048,0806,3461,100825,3948,
00094576,0308,0000,0000,0000,00,0000,000,046,090,08,-,1,0,-034,-006,3215,0788,0038,0804,3462,100828,3947,
00095076,0310,0000,0000,0000,00,0000,000,001,088,08,-,1,0,-040,+007,3230,0748,0032,0804,3463,100828,3947,
00095576,0310,0000,0000,0000,00,0000,000,000,088,08,-,1,0,-033,+003,3230,0788,0005,0806,3464,100827,3946,
00096076,0312,0000,0000,0000,00,0000,000,003,089,08,-,1,0,-037,+002,3225,0788,0005,0804,3465,100826,3941,
00096576,0315,0000,0000,0000,00,0000,000,081,090,08,-,1,0,-032,+007,3225,0787,0045,0806,3466,100827,3939,
00097076,0315,0000,0000,0000,00,0000,000,074,092,08,-,1,0,-036,+009,3225,0788,0011,0804,3467,100827,3936,
00097576,0317,0000,0000,0000,00,0000,000,000,092,08,-,1,0,-046,+006,3220,0788,0014,0804,3467,100825,3934,
00098076,0319,0000,0000,0000,00,0000,000,012,091,08,-,1,0,-042,+007,3225,0786,0010,0806,3467,100826,3934,
00098576,0319,0000,0000,0000,00,0000,000,089,082,08,-,1,0,-021,+005,3230,0788,0017,0804,3468,100827,3937,
00099076,0321,0000,0000,0000,00,0000,000,172,081,08,-,1,0,-019,+003,3230,0788,0005,0804,3469,100829,3938,
00099576,0321,0000,0000,0000,00,0000,000,172,081,08,-,1,0,-029,-005,3225,0788,0005,0804,3469,100827,3937,
00100076,0323,0000,0000,0000,00,0000,000,147,083,08,-,1,0,-028,+012,3239,0788,0018,0804,3470,100827,3930,
00100576,0325,0000,0000,0000,00,0000,000,082,089,08,-,1,0,-019,+018,3234,0788,0038,0804,3471,100826,3920,
00101076,0325,0000,0000,0000,00,0000,000,054,093,08,-,1,0,-029,-003,3230,0787,0046,0804,3472,100826,3913,
00101576,0327,0000,0000,0000,00,0000,000,002,095,08,-,1,0,-024,-003,3230,0787,0019,0804,3473,100828,3909,
00102076,0329,0000,0000,0000,00,0000,000,000,095,08,-,1,0,-021,+000,3234,0787,0005,0804,3474,100825,3910,
00102576,0329,0000,0000,0000,00,0000,000,051,093,08,-,1,0,-011,+004,3230,0787,0014,0804,3475,100826,3910,
00103076,0331,0000,0000,0000,00,0000,000,081,090,08,-,1,0,-007,+006,3234,0787,0015,0804,3475,100826,3913,
00103576,0331,0000,0000,0000,00,0000,000,084,091,08,-,1,0,-020,-016,3239,0788,0010,0804,3475,100824,3914,
00104076,0333,0000,0000,0000,00,0000,000,087,088,08,-,1,0,-020,-003,3225,0788,0005,0804,3477,100827,3914,
00104576,0336,0000,0000,0000,00,0000,000,082,090,08,-,1,0,-023,+006,3230,0788,0013,0804,3477,100823,3915,
00105076,0336,0000,0000,0000,00,0000,000,075,093,08,-,1,0,-023,-001,3234,0787,0040,0806,3479,100824,3914,
00105576,0338,0000,0000,0000,00,0000,000,000,093,08,-,1,0,-029,-007,3225,0787,0037,0804,3480,100826,3914,
00106076,0340,0000,0000,0000,00,0000,000,000,092,08,-,1,0,-028,+001,3239,0788,0005,0804,3481,100821,3913,
00106576,0340,0000,0000,0000,00,0000,000,000,092,08,-,1,0,-028,+000,3244,0788,0005,0804,3481,100824,3911,
00107076,0342,0000,0000,0000,00,0000,000,000,093,08,-,1,0,-034,+003,3234,0788,0005,0806,3482,100825,3911,
